"var_idx","mp_freq","cd_freq","cl_freq"
1,0.94,0.86,0.92
2,0.96,0.92,0.92
3,0.9,0.9,0.9
4,0.94,0.9,0.9
5,0.9,0.84,0.88
6,0.92,0.88,0.92
7,0.92,0.92,0.96
8,0.36,0.42,0.38
9,0.3,0.4,0.42
10,0.42,0.4,0.5
11,0.26,0.32,0.3
12,0.36,0.44,0.32
13,0.28,0.32,0.36
14,0.44,0.42,0.42
15,0.44,0.4,0.4
16,0.32,0.42,0.42
17,0.3,0.28,0.4
18,0.22,0.22,0.3
19,0.2,0.26,0.34
20,0.36,0.32,0.4
