"var_idx","mp_freq","cd_freq","cl_freq"
1,0.92,0.9,0.96
2,0.9,0.84,0.92
3,0.9,0.9,0.82
4,0.92,0.88,0.94
5,0.88,0.86,0.92
6,0.96,0.98,0.96
7,0.88,0.88,0.88
8,0.46,0.32,0.42
9,0.44,0.48,0.46
10,0.44,0.36,0.44
11,0.28,0.26,0.4
12,0.32,0.42,0.4
13,0.36,0.42,0.34
14,0.38,0.4,0.34
15,0.36,0.36,0.52
16,0.42,0.36,0.46
17,0.5,0.44,0.64
18,0.34,0.34,0.36
19,0.2,0.26,0.28
20,0.28,0.3,0.42
