"var_idx","mp_freq","cd_freq","cl_freq"
1,0.96,1,0.86
2,0.96,0.96,0.88
3,0.94,0.96,0.82
4,0.98,1,0.9
5,0.98,0.96,0.9
6,1,1,0.88
7,0.96,0.98,0.82
8,0.5,0.46,0.32
9,0.48,0.54,0.3
10,0.32,0.42,0.2
11,0.32,0.44,0.26
12,0.36,0.44,0.3
13,0.4,0.48,0.46
14,0.38,0.46,0.34
15,0.52,0.56,0.42
16,0.52,0.56,0.42
17,0.54,0.64,0.44
18,0.42,0.58,0.36
19,0.42,0.56,0.26
20,0.38,0.42,0.28
