"var_idx","mp_freq","cd_freq","cl_freq"
1,0.8,0.62,0.72
2,0.82,0.64,0.68
3,0.82,0.76,0.74
4,0.82,0.66,0.68
5,0.78,0.7,0.72
6,0.86,0.6,0.68
7,0.8,0.66,0.64
8,0.36,0.28,0.34
9,0.3,0.24,0.3
10,0.32,0.34,0.3
11,0.24,0.26,0.3
12,0.22,0.3,0.26
13,0.4,0.32,0.34
14,0.24,0.24,0.34
15,0.32,0.2,0.24
16,0.24,0.24,0.26
17,0.26,0.36,0.3
18,0.26,0.18,0.26
19,0.38,0.32,0.28
20,0.24,0.2,0.32
