"var_idx","mp_freq","cd_freq","cl_freq"
1,0.96,0.96,0.96
2,1,1,0.96
3,0.98,0.98,0.98
4,0.98,0.98,0.94
5,0.94,0.94,0.96
6,0.98,1,0.98
7,1,0.98,0.98
8,0.58,0.48,0.48
9,0.54,0.46,0.42
10,0.64,0.5,0.4
11,0.26,0.36,0.38
12,0.36,0.52,0.52
13,0.36,0.46,0.48
14,0.4,0.54,0.52
15,0.38,0.46,0.52
16,0.32,0.48,0.34
17,0.28,0.36,0.44
18,0.2,0.28,0.36
19,0.3,0.56,0.38
20,0.28,0.38,0.4
