"var_idx","mp_freq","cd_freq","cl_freq"
1,0.9,0.88,0.72
2,0.9,0.92,0.68
3,0.82,0.82,0.64
4,0.88,0.92,0.74
5,0.84,0.86,0.68
6,0.86,0.86,0.72
7,0.82,0.86,0.68
8,0.32,0.4,0.28
9,0.4,0.42,0.24
10,0.44,0.44,0.34
11,0.3,0.4,0.3
12,0.32,0.36,0.26
13,0.38,0.42,0.34
14,0.36,0.38,0.34
15,0.42,0.36,0.36
16,0.36,0.38,0.34
17,0.4,0.44,0.38
18,0.38,0.36,0.34
19,0.26,0.34,0.22
20,0.36,0.24,0.2
