"var_idx","mp_freq","cd_freq","cl_freq"
1,0.96,1,0.52
2,0.96,0.96,0.44
3,0.96,0.96,0.44
4,1,0.98,0.42
5,0.94,0.9,0.4
6,0.96,0.98,0.42
7,0.96,0.98,0.46
8,0.52,0.52,0.24
9,0.5,0.54,0.2
10,0.5,0.5,0.2
11,0.48,0.54,0.36
12,0.3,0.36,0.14
13,0.46,0.46,0.3
14,0.4,0.46,0.18
15,0.62,0.46,0.18
16,0.42,0.5,0.24
17,0.44,0.46,0.22
18,0.44,0.52,0.22
19,0.42,0.52,0.26
20,0.4,0.46,0.26
