"var_idx","mp_freq","cd_freq","cl_freq"
1,0.66,0.5,0.66
2,0.58,0.6,0.58
3,0.76,0.7,0.58
4,0.66,0.62,0.64
5,0.62,0.52,0.62
6,0.68,0.6,0.68
7,0.72,0.56,0.62
8,0.28,0.22,0.18
9,0.28,0.22,0.18
10,0.22,0.26,0.24
11,0.22,0.24,0.24
12,0.18,0.22,0.2
13,0.24,0.24,0.32
14,0.22,0.28,0.3
15,0.2,0.24,0.26
16,0.16,0.2,0.18
17,0.22,0.26,0.22
18,0.14,0.22,0.2
19,0.28,0.32,0.24
20,0.18,0.22,0.22
