"var_idx","mp_freq","cd_freq","cl_freq"
1,0.92,0.88,0.96
2,0.9,0.88,0.9
3,0.9,0.9,0.8
4,0.94,0.88,0.94
5,0.86,0.86,0.92
6,0.96,0.98,0.96
7,0.88,0.88,0.88
8,0.44,0.38,0.46
9,0.42,0.48,0.44
10,0.4,0.44,0.48
11,0.26,0.26,0.4
12,0.34,0.4,0.4
13,0.36,0.4,0.36
14,0.36,0.4,0.34
15,0.38,0.36,0.5
16,0.44,0.38,0.48
17,0.5,0.46,0.6
18,0.34,0.34,0.36
19,0.2,0.24,0.3
20,0.26,0.28,0.4
