"var_idx","mp_freq","cd_freq","cl_freq"
1,0.8,0.88,0.4
2,0.88,0.86,0.28
3,0.8,0.82,0.22
4,0.74,0.8,0.32
5,0.78,0.86,0.2
6,0.88,0.9,0.32
7,0.72,0.82,0.26
8,0.36,0.36,0.18
9,0.28,0.36,0.08
10,0.4,0.32,0.12
11,0.4,0.36,0.2
12,0.34,0.32,0.08
13,0.44,0.46,0.12
14,0.3,0.34,0.1
15,0.42,0.42,0.16
16,0.38,0.36,0.18
17,0.42,0.36,0.22
18,0.3,0.36,0.18
19,0.38,0.42,0.16
20,0.24,0.28,0.12
