"var_idx","mp_freq","cd_freq","cl_freq"
1,0.98,0.96,0.96
2,1,1,0.96
3,0.98,0.98,0.98
4,0.98,0.98,0.94
5,0.96,0.96,0.96
6,1,0.98,0.98
7,1,0.98,0.98
8,0.5,0.56,0.52
9,0.32,0.42,0.44
10,0.4,0.42,0.42
11,0.36,0.36,0.38
12,0.34,0.54,0.52
13,0.4,0.5,0.44
14,0.4,0.54,0.5
15,0.34,0.44,0.5
16,0.38,0.48,0.38
17,0.28,0.38,0.48
18,0.3,0.3,0.38
19,0.26,0.58,0.36
20,0.28,0.32,0.38
