"var_idx","mp_freq","cd_freq","cl_freq"
1,0.96,1,0.52
2,0.96,0.96,0.46
3,0.96,0.96,0.44
4,1,0.98,0.44
5,0.94,0.88,0.4
6,0.98,0.98,0.42
7,0.96,0.98,0.48
8,0.52,0.56,0.3
9,0.46,0.56,0.2
10,0.4,0.46,0.18
11,0.5,0.52,0.34
12,0.3,0.36,0.12
13,0.46,0.48,0.28
14,0.36,0.44,0.16
15,0.58,0.46,0.18
16,0.4,0.48,0.24
17,0.42,0.42,0.2
18,0.42,0.44,0.2
19,0.42,0.54,0.22
20,0.42,0.48,0.26
