"var_idx","mp_freq","cd_freq","cl_freq"
1,1,0.98,1
2,1,0.98,1
3,0.98,0.96,0.96
4,0.98,0.98,0.94
5,0.94,0.92,0.98
6,0.98,0.98,1
7,1,1,0.94
8,0.54,0.48,0.52
9,0.64,0.54,0.58
10,0.5,0.42,0.4
11,0.38,0.42,0.34
12,0.38,0.42,0.42
13,0.36,0.54,0.48
14,0.38,0.44,0.38
15,0.44,0.42,0.44
16,0.48,0.48,0.54
17,0.46,0.52,0.54
18,0.4,0.44,0.42
19,0.34,0.34,0.38
20,0.34,0.36,0.36
