"var_idx","mp_freq","cd_freq","cl_freq"
1,0.8,0.62,0.68
2,0.74,0.62,0.68
3,0.8,0.72,0.76
4,0.8,0.68,0.66
5,0.76,0.64,0.7
6,0.86,0.6,0.68
7,0.74,0.66,0.64
8,0.44,0.28,0.26
9,0.46,0.26,0.28
10,0.48,0.22,0.34
11,0.2,0.24,0.28
12,0.22,0.32,0.18
13,0.36,0.36,0.32
14,0.22,0.22,0.32
15,0.26,0.22,0.24
16,0.28,0.22,0.22
17,0.22,0.32,0.36
18,0.18,0.18,0.22
19,0.36,0.34,0.28
20,0.22,0.24,0.32
