"var_idx","mp_freq","cd_freq","cl_freq"
1,0.64,0.52,0.64
2,0.6,0.62,0.58
3,0.72,0.7,0.56
4,0.66,0.62,0.62
5,0.6,0.54,0.64
6,0.62,0.62,0.68
7,0.7,0.58,0.64
8,0.3,0.22,0.22
9,0.4,0.26,0.2
10,0.3,0.2,0.2
11,0.22,0.22,0.24
12,0.18,0.18,0.18
13,0.24,0.24,0.28
14,0.22,0.24,0.3
15,0.22,0.24,0.22
16,0.14,0.2,0.18
17,0.24,0.2,0.2
18,0.12,0.2,0.2
19,0.28,0.26,0.24
20,0.2,0.2,0.18
