"var_idx","mp_freq","cd_freq","cl_freq"
1,0.9,0.86,0.88
2,1,0.92,0.88
3,0.96,0.88,0.92
4,0.94,0.9,0.84
5,0.94,0.84,0.86
6,0.96,0.9,0.86
7,0.98,0.88,0.9
8,0.34,0.4,0.44
9,0.28,0.32,0.34
10,0.42,0.4,0.4
11,0.3,0.38,0.4
12,0.32,0.36,0.46
13,0.42,0.44,0.42
14,0.38,0.34,0.46
15,0.26,0.34,0.38
16,0.3,0.4,0.3
17,0.32,0.38,0.46
18,0.18,0.28,0.34
19,0.32,0.44,0.34
20,0.28,0.32,0.3
